profile_id,activity,topology,adsorption_energy_ev,activation_metric_ev
3e66ea84_oxidase,Oxidase,independent separated,-0.5206742179520916,0.6199008970042996
3e66ea84_peroxidase,Peroxidase,independent separated,0.5070403089562205,1.269129134090235
7092a769_glutathione_peroxidase,Glutathione Peroxidase,independent separated,0.506559405662756,0.0
7092a769_peroxidase,Peroxidase,independent separated,0.5070403089548563,1.2691279016594308
a85ddc11_catalase,Catalase,independent adjacent,0.1259523829207864,4.089769661487935
a85ddc11_glutathione_peroxidase,Glutathione Peroxidase,independent adjacent,1.6713741524413308,1.7212760941465604
d5e32805_glutathione_peroxidase,Glutathione Peroxidase,independent adjacent,2.0789377851651807,3.777411894456236
d5e32805_peroxidase,Peroxidase,independent adjacent,0.4035071331554718,1.257372206369837
d90a3cfc_catalase,Catalase,independent adjacent,0.1171889327247299,3.966899848522189
d90a3cfc_peroxidase,Peroxidase,independent adjacent,0.4044202327440871,1.28163479551813
df57707f_catalase,Catalase,independent adjacent,0.1259523829207864,4.077093039633382
df57707f_oxidase,Oxidase,independent adjacent,-0.903338130877728,0.0
71c3c53b_glutathione_peroxidase,Glutathione Peroxidase,independent separated,2.1498278598241995,3.160491544486831
71c3c53b_peroxidase,Peroxidase,independent separated,0.20837752190846,0.6555998396684117
a74f064d_oxidase,Oxidase,independent separated,-1.0794497881129246,0.0
a74f064d_peroxidase,Peroxidase,independent separated,0.2083775219093695,0.6578266522906233
ee0eb0b5_glutathione_peroxidase,Glutathione Peroxidase,independent separated,1.7446858026232803,3.32078282524526
ee0eb0b5_oxidase,Oxidase,independent separated,-0.6780021616832528,0.0
59aeabf7_catalase,Catalase,independent adjacent,0.3009452717101339,3.3453135480549463
59aeabf7_glutathione_peroxidase,Glutathione Peroxidase,independent adjacent,2.3776189586128567,4.246403432975967
61225ae4_catalase,Catalase,independent adjacent,0.3014792834301261,3.351685750712022
61225ae4_peroxidase,Peroxidase,independent adjacent,1.9026065555904097,0.4728074305203336
9fb993e8_glutathione_peroxidase,Glutathione Peroxidase,independent adjacent,2.5664625981708014,0.8923839405642866
9fb993e8_oxidase,Oxidase,independent adjacent,0.6029597622587062,0.0
c6ac076d_oxidase,Oxidase,independent adjacent,0.2573494840294188,0.0
c6ac076d_peroxidase,Peroxidase,independent adjacent,1.866591638558475,0.0
d2bbcd7f_catalase,Catalase,bridged,0.3446266416431172,2.4756865710305647
d2bbcd7f_peroxidase,Peroxidase,bridged,-0.715566629760815,0.8811594172184414
e5e8e310_catalase,Catalase,independent adjacent,0.3009452717096792,3.345313505270952
e5e8e310_oxidase,Oxidase,independent adjacent,-1.0368087965666746,0.0
ee1f8cc5_glutathione_peroxidase,Glutathione Peroxidase,independent adjacent,2.131605725769532,5.22528575719025
ee1f8cc5_peroxidase,Peroxidase,independent adjacent,1.8665916385607488,0.0
fa9ef7ad_catalase,Catalase,bridged,0.3499286963433405,2.367725184257324
fa9ef7ad_oxidase,Oxidase,bridged,-1.1782716332593282,0.0
c7f76d94_oxidase,Oxidase,bridged,-0.9900069105453896,0.0
c7f76d94_peroxidase,Peroxidase,bridged,1.7097819257865012,1.9066156734006647
132e39e4_glucose_oxidase,Glucose Oxidase,independent separated,0.0913114857257824,1.939697899029852
132e39e4_glutathione_peroxidase,Glutathione Peroxidase,independent separated,0.6928743561111332,1.2722507935004614
18ccc8e9_catalase,Catalase,independent adjacent,0.2361250457231563,2.829591932614221
18ccc8e9_oxidase,Oxidase,independent adjacent,1.3601496948888323,0.2089004620693231
4748ee82_glucose_oxidase,Glucose Oxidase,independent separated,0.0913114857225991,1.9330591293091857
4748ee82_oxidase,Oxidase,independent separated,-0.9419710230399688,0.1532668714889951
532e640a_glutathione_peroxidase,Glutathione Peroxidase,independent separated,1.6215631453774222,1.43492573896674
532e640a_peroxidase,Peroxidase,independent separated,0.0975097160367113,1.3942588469726616
7a476de9_glucose_oxidase,Glucose Oxidase,independent adjacent,1.6859038621037143,0.0
7a476de9_oxidase,Oxidase,independent adjacent,-0.726894030241283,0.0
8ae50da4_catalase,Catalase,independent separated,0.2074747693359313,3.75600123470349
8ae50da4_peroxidase,Peroxidase,independent separated,0.0966924826320791,1.4435209960038264
